1000,1001,1002,1003,1004,1005,1006,1007,1008,1009,1010,1011,1012,1013,1014,1015,1016,1017,1018,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1032,1033,1034,1035,1036,1037,1038,1039,1040,1041,1042,1043,1044,1045,1046,1047,1048,1049,1050,1051,1052,1053,1054,1055,1056,1057,1058,1059,1060,1061,1062,1063,1064,1065,1066,1067,1068,1069,1070,1071,1072,1073,1074,1075,1076,1077,1078,1079,1080,1081,1082,1083,1084,1085,1086,1087,1088,1089,1090,1091,1092,1093,1094,1095,1096,1097,1098,1099,1100,1101,1102,1103,1104,1105,1106,1107,1108,1109,1110,1111,1112,1113,1114,1115,1116,1117,1118,1119,1120,1121,1122,1123,1124,1125,1126,1127,1128,1129,1130,1131,1132,1133,1134,1135,1136,1137,1138,1139,1140,1141,1142,1143,1144,1145,1146,1147,1148,1149,1150,1151,1152,1153,1154,1155,1156,1157,1158,1159,1160,1161,1162,1163,1164,1165,1166,1167,1168,1169,1170,1171,1172,1173
time,66.0,729.0,293.0,80.0,627.0,607.0,676.0,691.0,1287.0,969.0,484.0,440.0,463.0,438.0,319.0,277.0,652.0,143.0,684.0,103.0,394.0,292.0,1383.0,1323.0,634.0,224.0,738.0,1021.0,1854.0,2741.0,2084.0,1542.0,998.0,458.0,1103.0,1037.0,308.0,743.0,2285.0,2182.0,334.0,289.0,592.0,216.0,233.0,586.0,95.0,517.0,179.0,732.0,498.0,375.0,353.0,485.0,1130.0,228.0,381.0,1059.0,716.0,473.0,123.0,153.0,31.0,244.0,392.0,421.0,671.0,128.0,232.0,289.0,2036.0,252.0,978.0,920.0,532.0,661.0,969.0,593.0,236.0,4.0,314.0,840.0,614.0,518.0,706.0,366.0,596.0,120.0,299.0,378.0,454.0,545.0,517.0,151.0,660.0,491.0,308.0,194.0,657.0,160.0,330.0,33.0,0.0,7.0,603.0,394.0,1502.0,145.0,666.0,467.0,603.0,1116.0,1257.0,123.0,110.0,1332.0,481.0,598.0,913.0,117.0,486.0,462.0,522.0,365.0,482.0,219.0,460.0,635.0,666.0,41.0,250.0,483.0,8.0,144.0,239.0,431.0,183.0,338.0,225.0,287.0,245.0,404.0,230.0,278.0,393.0,379.0,313.0,584.0,267.0,470.0,416.0,95.0,466.0,286.0,9.0,737.0,525.0,702.0,695.0,1216.0,511.0,430.0,12.0,568.0,420.0,395.0,366.0,498.0,951.0,720.0,350.0,2016.0,467.0
status,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
a0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a1,0.025081222876906395,0.018801333382725716,0.014215591363608835,0.02965603582561016,0.011517181061208248,0.027960967272520065,0.021309794858098034,0.01629967801272869,0.016104647889733315,0.027055146172642708,0.02044851705431938,0.01859346218407154,0.0200745090842247,0.015519231557846068,0.0266849547624588,0.028994360938668248,0.01780792325735092,0.026702696457505223,0.024291150271892548,0.014964110217988493,0.02424250729382038,0.020814070478081703,0.018255358561873436,0.0219403263181448,0.013409661129117012,0.020325792953372,0.02071566693484783,0.019272249191999435,0.020055804401636124,0.021356904879212376,0.01884736493229866,0.03384072333574295,0.020427657291293144,0.016794633120298386,0.01687760092318058,0.011484010145068169,0.01822812668979168,0.02868085727095604,0.017110891640186306,0.0224817655980587,0.03040957637131214,0.010969645343720911,0.015792759135365486,0.010705096647143364,0.024734351783990857,0.01703350618481636,0.020579757168889046,0.028117503970861435,0.0234708022326231,0.020374596118927,0.02301955781877041,0.022451018914580345,0.02145564928650856,0.049587659537792206,0.01579873636364937,0.013638542033731936,0.036929644644260406,0.01694110967218876,0.02574384771287441,0.03071209229528904,0.017470095306634903,0.01843038946390152,0.02722941525280476,0.027189074084162712,0.0202726311981678,0.01765275001525879,0.024921756237745285,0.02431918866932392,0.027252066880464557,0.017951270565390587,0.02411799691617489,0.02595587633550167,0.034062135964632034,0.013756072148680685,0.025980703532695767,0.03687303513288498,0.013373645022511482,0.02418520674109459,0.014685102738440037,0.018793174996972084,0.01883548311889172,0.025494974106550217,0.026886029168963432,0.01982969418168068,0.024752769619226452,0.013183020055294037,0.014139666222035885,0.023011142387986183,0.017309878021478653,0.011793090030550957,0.016224268823862076,0.017085891216993332,0.020371947437524796,0.021064264699816704,0.014021323062479496,0.019660020247101784,0.02046861872076988,0.024641457945108414,0.01890965923666954,0.01645873859524727,0.021685764193534848,0.02598139084875584,0.020222870633006092,0.028383923694491383,0.02593955397605896,0.027471732348203656,0.01827474310994148,0.025458626449108124,0.021490588784217834,0.012031374499201775,0.021567143499851223,0.01617118902504444,0.020189082249999046,0.024168217554688454,0.0329197570681572,0.018677493557333943,0.016899937763810154,0.014081094413995743,0.011773116886615751,0.019176729023456573,0.015973737463355064,0.009549732320010662,0.01960579492151737,0.02299807220697403,0.03237001597881317,0.015387085266411304,0.022036969661712646,0.024994567036628723,0.013979604467749596,0.010119366459548472,0.012303668074309824,0.028006700798869133,0.013441097922623156,0.013755332678556442,0.02306650578975677,0.024214413017034527,0.019314600154757496,0.02319357357919216,0.020445963367819783,0.011980188079178332,0.02451126091182232,0.020913466811180115,0.015086979605257511,0.018838556483387947,0.02644532360136509,0.011846516281366348,0.012199642136693,0.027868749573826786,0.02740387246012688,0.024651166051626205,0.02202477119863033,0.035304903984069824,0.01941328682005405,0.01137381512671709,0.01606115512549877,0.02409800142049789,0.023102063685655597,0.018922993913292885,0.01675325632095337,0.04312653467059136,0.031025843694806095,0.02785703912377357,0.027577696368098256,0.021767260506749157,0.021954530850052837,0.01843418553471565,0.01585381105542183,0.019742198288440704,0.012051017023622988,0.020270712673664093,0.01824428327381611,0.028330041095614437,0.02932562306523323
a2,0.09475576877593994,0.09389344602823256,0.09546849876642227,0.09484824538230897,0.09528191387653351,0.0841219052672386,0.09401939809322356,0.0973966270685196,0.09434224665164948,0.10544144362211227,0.0894496589899063,0.09319083392620087,0.08904077112674713,0.09237686544656752,0.09896109253168106,0.09138689935207368,0.09690914303064345,0.09519661962985992,0.09800932556390761,0.09073328226804733,0.10051402449607848,0.10377343744039536,0.08151672780513763,0.10211013257503508,0.09845367074012755,0.09431158751249312,0.09886233508586884,0.09290776401758194,0.08638278394937515,0.09087660908699037,0.08712520450353622,0.07867246121168137,0.08491876721382141,0.08959291875362396,0.07679927349090576,0.0873899981379509,0.08954791724681854,0.09464289993047714,0.10005073994398116,0.10333145409822464,0.08990710228681564,0.08203300088644028,0.0872325226664543,0.092581607401371,0.09683483093976974,0.09413868188858032,0.089506596326828,0.09882234036922455,0.09407487511634825,0.0879742130637169,0.10307788103818892,0.091610349714756,0.10380522906780242,0.07092899829149246,0.0962180197238922,0.09988725930452345,0.0804181694984436,0.10009785741567612,0.08835186064243315,0.0981729179620743,0.09176661074161528,0.08836950361728668,0.09824850410223009,0.0950012430548668,0.08857801556587219,0.09426504373550416,0.09980922192335127,0.0883447527885437,0.09030243754386899,0.09420961141586304,0.08891487866640091,0.09531252831220627,0.10335714370012283,0.09319974482059479,0.09720510244369507,0.0794304311275482,0.08318463712930678,0.08789648860692979,0.08802997320890425,0.09003549814224243,0.0953347831964493,0.08959503471851347,0.08813287317752838,0.09009855240583421,0.09722786396741868,0.08819509297609329,0.08454293757677078,0.0926898717880249,0.09414015710353853,0.08928514271974564,0.09689752012491226,0.08785078674554826,0.09202615916728973,0.09267331659793852,0.08943063020706175,0.09659454971551897,0.09265916794538498,0.09669449180364607,0.09315761923789978,0.09097722917795181,0.09974677115678787,0.09439202398061752,0.09306333214044571,0.08672859519720076,0.0898156091570854,0.09428446739912032,0.09096498787403105,0.0898393914103508,0.08719797432422638,0.09095431119203568,0.08969794958829878,0.09417778998613356,0.09720434248447418,0.09128809720277786,0.08425267785787582,0.08715662360191345,0.09811712056398392,0.08793668448925017,0.09097161144018173,0.08520565181970595,0.08829634636640547,0.08801896870136261,0.08990709483623505,0.08918120712041856,0.08996940404176712,0.09114307910203932,0.0937468558549881,0.09480465203523636,0.0943695455789566,0.09734763950109482,0.09188792109489441,0.09879141300916672,0.09569951146841048,0.09996896237134931,0.0959995612502098,0.09338253736495972,0.09401647001504898,0.09431834518909454,0.09896031767129898,0.09590712189674376,0.09439811110496521,0.09738054126501085,0.09385895729064941,0.08339570462703706,0.09319145977497101,0.09842804819345474,0.09652632474899295,0.09800536185503006,0.10045571625232697,0.09711985290050505,0.09412448853254318,0.09545985609292984,0.09569286555051805,0.09379901736974716,0.10073132812976836,0.0849054381251335,0.09417644143104552,0.09422004222869872,0.09226439148187635,0.0766717419028282,0.09570714831352234,0.0981098860502243,0.08746372163295747,0.09572597593069075,0.09011656045913696,0.092147558927536,0.09807277470827103,0.10628385096788406,0.09224333614110945,0.08738114684820174,0.10220153629779816,0.09070335328578949,0.08422118425369263
a3,0.03771555423736572,0.03602222353219985,0.04197997227311134,0.04810183122754097,0.028735360130667686,0.031041733920574188,0.037893060594797134,0.03399791941046715,0.03520616888999939,0.05357811599969864,0.032485827803611755,0.03244052827358246,0.05212793871760368,0.02926424890756607,0.028896877542138096,0.04630430787801743,0.02578587457537651,0.04549448564648628,0.03969351574778557,0.03297135978937149,0.04253174737095833,0.032216876745224,0.04565816000103951,0.04133816435933113,0.033256255090236664,0.029008446261286732,0.033798959106206894,0.03843475878238677,0.03907209634780884,0.0323830246925354,0.028668925166130062,0.06502502411603928,0.06327114254236221,0.036457359790802,0.039954453706741326,0.03134029731154442,0.043363019824028015,0.04877733066678047,0.03105243667960167,0.036524619907140725,0.04804949834942818,0.02531800977885723,0.024075999855995175,0.024547070264816284,0.03976011648774147,0.03316633775830269,0.03790793940424919,0.0463889054954052,0.03183203563094139,0.04114101454615593,0.03799942135810852,0.029385520145297047,0.02653704397380352,0.06902816891670227,0.04066346213221549,0.03307264298200607,0.05348050594329833,0.039424382150173194,0.03945327177643776,0.04865264892578125,0.03977644070982933,0.048728130757808685,0.03497200459241867,0.03654664009809495,0.029827775433659557,0.030481019988656044,0.037236962467432015,0.04518264904618263,0.0289002675563097,0.03355128690600395,0.04043051600456238,0.04722639918327332,0.06709323823451996,0.030350323766469955,0.04529445990920066,0.06883481144905089,0.0367988795042038,0.03243650496006012,0.01988908462226391,0.036041293293237686,0.02860355004668236,0.048456266522407525,0.03839944675564766,0.03543232008814812,0.02610229328274727,0.027091342955827716,0.036091491580009454,0.04768753796815872,0.023926664143800732,0.01736750081181526,0.02861780859529972,0.04150998219847679,0.04416944459080696,0.03511568158864975,0.03136471658945084,0.02072935365140438,0.04066137969493865,0.039819080382585526,0.03434119373559952,0.03694299980998039,0.018218379467725757,0.032841894775629044,0.032139673829078674,0.04493841528892517,0.04657362401485443,0.042568791657686234,0.03576673939824104,0.043357808142900474,0.0436631552875042,0.02916018478572369,0.04390595853328705,0.03349939361214638,0.04142596945166588,0.035184357315301895,0.0462639145553112,0.03601987287402153,0.034891799092292786,0.03468426316976547,0.031003685668110847,0.044928789138793945,0.028120359405875203,0.02637839503586292,0.0379897765815258,0.035296522080898285,0.04268481209874153,0.03094274923205376,0.03962665051221848,0.04761066287755966,0.03469356149435043,0.030299546197056767,0.04258996620774269,0.04523994028568268,0.03162660449743271,0.037692829966545105,0.030629992485046383,0.038690157234668725,0.035344671458005905,0.03740781918168068,0.03378456458449364,0.028170548379421238,0.04145193472504616,0.030632108449935917,0.026999067515134808,0.05761900544166565,0.038307562470436096,0.03349567949771881,0.03008117154240608,0.04737864062190056,0.04729815945029259,0.041253305971622474,0.05089085176587105,0.045410238206386566,0.03540797531604767,0.02960912138223648,0.02761750854551792,0.04378431290388107,0.045595701783895486,0.03093286044895649,0.02692616917192936,0.06683022528886795,0.041744191199541085,0.03781815245747566,0.03911681845784187,0.03524770215153694,0.02393813617527485,0.03450893610715866,0.0349932461977005,0.038423288613557816,0.024880535900592804,0.0337764210999012,0.030903754755854607,0.045162733644247055,0.05523715540766716
a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a6,0.0005653681000694633,0.0,0.0,0.014935697428882122,0.0009272205061279235,0.006571296136826277,0.003420432331040501,0.0,0.0,0.0,0.0,0.0,0.007031708490103483,0.00034836228587664664,0.0007444983930326998,0.0,0.011693929322063921,0.0,0.0019006425281986596,0.0,0.003097516018897295,0.0,0.0,0.0,0.0002674906863830984,0.003070669947192073,0.004742318764328957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008081399835646152,0.004988574888557196,0.00841147918254137,0.01147350575774908,0.0008583724265918135,0.0016895167063921688,0.0021650700364261866,0.0,0.0005511145573109388,0.0,0.0013935363385826347,0.0,0.0,0.009469348005950451,0.0,0.0,0.0,0.0,0.00628355797380209,0.00021204902441240847,0.0,0.0,0.0,0.0,0.0,0.004081730265170336,0.0,0.0,0.0,0.0037822327576577663,0.0,0.0,0.005616181064397097,0.0004864256188739091,0.0,0.0,0.0,0.0,0.01635780930519104,0.000986108323559165,0.0,0.006146363914012909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009034485556185246,0.0,0.0,0.0,0.0,0.0009510564850643277,0.012010020203888416,0.0,0.0,0.0,0.0021123411133885384,0.0,0.0002139667049050331,0.0016168182482942939,0.0,0.0026461973320692778,0.0,0.00586674502119422,0.007056092377752066,0.006440934725105762,0.0016894751461222768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018085343763232231,0.0,0.0078095891512930385,0.0,0.0028861563187092543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012003779411315916,0.0,0.0022201656829565763,0.00169326807372272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031720991246402264,0.0,0.0018128324300050731,0.0010641717817634344,0.0,0.0,0.00862171221524477,0.0017093186033889651,0.0038082941900938745,0.0,0.0,0.002200406277552247,0.006832832004874945,0.0009387601166963576,0.0,0.006352353375405073,0.0,0.0,0.0,0.004438644275069237,0.007598032243549822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014713555574417114,0.0,0.0,0.0,0.0,0.0015366508159786463
